"YEAR";"HABITAT";"ESPECE";"MIGRATION";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup"
2004;"Terrestre";"LUSSVE";"Long";0,0125;0,125;0,25;0,375;0,4875
2005;"Terrestre";"LUSSVE";"Long";0,0125;0,125;0,25;0,375;0,4875
2006;"Terrestre";"LUSSVE";"Long";0,166666666666667;0,166666666666667;0,166666666666667;0,166666666666667;0,166666666666667
2007;"Terrestre";"LUSSVE";"Long";0;0;0;0;0
2008;"Terrestre";"LUSSVE";"Long";0,00416666666666665;0,0416666666666667;0,0833333333333333;0,125;0,1625
2009;"Terrestre";"LUSSVE";"Long";0;0;0;0;0
2010;"Terrestre";"LUSSVE";"Long";0,00937499999999999;0,09375;0,3125;0,625;0,9625
2011;"Terrestre";"LUSSVE";"Long";0;0;0,666666666666667;3;4,8
2012;"Terrestre";"LUSSVE";"Long";0;0;0;0,0357142857142857;0,0678571428571429
2013;"Terrestre";"LUSSVE";"Long";0,0125;0,125;0,25;0,375;0,4875
2014;"Terrestre";"LUSSVE";"Long";0,025;0,25;0,523809523809524;0,785714285714286;0,978571428571429
2015;"Terrestre";"LUSSVE";"Long";0;0;0,125;0,3125;0,48125
2016;"Terrestre";"LUSSVE";"Long";0;0;0;0,138888888888889;0,513888888888889
2017;"Terrestre";"LUSSVE";"Long";0,0499999999999998;0,5;1;1,5;1,95
2018;"Terrestre";"LUSSVE";"Long";0;0;0;0;0
2019;"Terrestre";"LUSSVE";"Long";0;0;0;0;0
2020;"Terrestre";"LUSSVE";"Long";0;0;0;0,0909090909090909;0,172727272727273
2021;"Terrestre";"LUSSVE";"Long";0;0;0;0;0
2022;"Terrestre";"LUSSVE";"Long";0;0;0;1,5;2,85
2015;"Aquatique";"LUSSVECYA";"Long";0;0;0;0;0
2016;"Aquatique";"LUSSVECYA";"Long";0;0;0;0;0
2017;"Aquatique";"LUSSVECYA";"Long";0,333333333333333;0,333333333333333;0,333333333333333;0,333333333333333;0,333333333333333
2018;"Aquatique";"LUSSVECYA";"Long";0,5;0,5;0,5;0,5;0,5
2019;"Aquatique";"LUSSVECYA";"Long";1;1;1;1;1
2002;"STOC-rozo";"LUSSVECYA";"Long";0;0;0;0;0
2003;"STOC-rozo";"LUSSVECYA";"Long";0;0;0;0;0
2005;"STOC-rozo";"LUSSVECYA";"Long";1;1;1;1;1
2007;"STOC-rozo";"LUSSVECYA";"Long";0,015;0,15;0,266666666666667;0,5;0,95
2021;"STOC-rozo";"LUSSVECYA";"Long";0;0;0;0;0
2007;"Terrestre";"LUSSVECYA";"Long";0;0;0;0;0
2011;"Terrestre";"LUSSVECYA";"Long";1;1;1;1;1
2003;"STOC-rozo";"LUSSVENAM";"Long";0,166666666666667;0,166666666666667;0,166666666666667;0,166666666666667;0,166666666666667
2007;"STOC-rozo";"LUSSVENAM";"Long";1;1;1;1;1
2008;"STOC-rozo";"LUSSVENAM";"Long";1,1;1,1;1,1;1,1;1,1
2010;"STOC-rozo";"LUSSVENAM";"Long";0;0;0;0;0
2012;"STOC-rozo";"LUSSVENAM";"Long";0;0;0;0;0
2020;"STOC-rozo";"LUSSVENAM";"Long";0,444444444444444;0,444444444444444;0,444444444444444;0,444444444444444;0,444444444444444
2021;"STOC-rozo";"LUSSVENAM";"Long";0,333333333333333;0,333333333333333;0,333333333333333;0,333333333333333;0,333333333333333
2002;"Terrestre";"LUSSVENAM";"Long";0;0;0;0;0
2003;"Terrestre";"LUSSVENAM";"Long";0;0;0;0;0
2007;"Terrestre";"LUSSVENAM";"Long";0;0;0;0;0
2008;"Terrestre";"LUSSVENAM";"Long";0;0;0;0;0
2009;"Terrestre";"LUSSVENAM";"Long";0,2;0,2;0,2;0,2;0,2
2010;"Terrestre";"LUSSVENAM";"Long";0;0;0;0;0
2016;"Terrestre";"LUSSVENAM";"Long";0;0;0;0;0
2017;"Terrestre";"LUSSVENAM";"Long";0;0;0;0;0
2018;"Terrestre";"LUSSVENAM";"Long";0;0;0;0;0
2019;"Terrestre";"LUSSVENAM";"Long";0,166666666666667;0,166666666666667;0,166666666666667;0,166666666666667;0,166666666666667
2020;"Terrestre";"LUSSVENAM";"Long";0;0;0;0;0
2021;"Terrestre";"LUSSVENAM";"Long";0;0;0;0;0
2022;"Terrestre";"LUSSVENAM";"Long";0;0;0;0;0
2002;"STOC-rozo";"MERAPI";"Long";0;0;0;0;0
2020;"STOC-rozo";"MERAPI";"Long";0;0;0;0;0
1995;"Terrestre";"MERAPI";"Long";0;0;0;0;0
2006;"Terrestre";"MERAPI";"Long";0;0;0;0;0
2021;"Terrestre";"MERAPI";"Long";0;0;0;0;0
2022;"Terrestre";"MERAPI";"Long";0;0;0;0;0
2015;"Aquatique";"MOTFLA";"Long";0;0;0;0;0
2018;"Aquatique";"MOTFLA";"Long";5;5;5;5;5
2002;"STOC-rozo";"MOTFLA";"Long";0,0952380952380952;0,0952380952380952;0,0952380952380952;0,0952380952380952;0,0952380952380952
2003;"STOC-rozo";"MOTFLA";"Long";0;0;0;0;0
2004;"STOC-rozo";"MOTFLA";"Long";0;0;0,1;0,4;0,94
2006;"STOC-rozo";"MOTFLA";"Long";0,0499999999999998;0,5;1;1,5;1,95
2007;"STOC-rozo";"MOTFLA";"Long";0,05;0,5;1;3,25;5,275
2008;"STOC-rozo";"MOTFLA";"Long";0;0;0;0,75;2,775
2009;"STOC-rozo";"MOTFLA";"Long";0;0;0;0,5;0,95
2010;"STOC-rozo";"MOTFLA";"Long";0;0;0;0;0
2011;"STOC-rozo";"MOTFLA";"Long";0,13125;0,1875;0,25;4,125;7,6125
2012;"STOC-rozo";"MOTFLA";"Long";0;0;0;0,0714285714285714;0,135714285714286
2013;"STOC-rozo";"MOTFLA";"Long";0,0125;0,125;0,25;0,375;0,4875
2014;"STOC-rozo";"MOTFLA";"Long";1;1;1;1;1
2015;"STOC-rozo";"MOTFLA";"Long";0;0;0;0;0
2016;"STOC-rozo";"MOTFLA";"Long";0,26875;0,4375;0,625;0,8125;0,98125
2017;"STOC-rozo";"MOTFLA";"Long";0;0;0;1;1,9
2018;"STOC-rozo";"MOTFLA";"Long";0,0083333333333333;0,0833333333333333;0,166666666666667;0,25;0,325
2019;"STOC-rozo";"MOTFLA";"Long";0;0;0;0;0
2020;"STOC-rozo";"MOTFLA";"Long";0,0909090909090909;0,0909090909090909;0,0909090909090909;0,0909090909090909;0,0909090909090909
2021;"STOC-rozo";"MOTFLA";"Long";0;0;0;0;0
2022;"STOC-rozo";"MOTFLA";"Long";0;0;0;0;0
1996;"Terrestre";"MOTFLA";"Long";0;0;0;0;0
2002;"Terrestre";"MOTFLA";"Long";0;0;0;0;0
2004;"Terrestre";"MOTFLA";"Long";0;0;0;0;0
2006;"Terrestre";"MOTFLA";"Long";0;0;0;0;0
2007;"Terrestre";"MOTFLA";"Long";2;2;2;2;2
2008;"Terrestre";"MOTFLA";"Long";0,0624999999999998;0,625;1,25;1,875;2,4375
2009;"Terrestre";"MOTFLA";"Long";0,666666666666667;0,666666666666667;0,666666666666667;0,666666666666667;0,666666666666667
2010;"Terrestre";"MOTFLA";"Long";1;1;1;1;1
2011;"Terrestre";"MOTFLA";"Long";0,2375;0,875;1,58333333333333;2,29166666666667;2,92916666666667
2012;"Terrestre";"MOTFLA";"Long";0,0249999999999999;0,25;0,5;0,75;0,975
2013;"Terrestre";"MOTFLA";"Long";0,201111111111111;0,211111111111111;0,222222222222222;0,611111111111111;0,961111111111111
2014;"Terrestre";"MOTFLA";"Long";0,0499999999999998;0,5;1;1,5;1,95
2016;"Terrestre";"MOTFLA";"Long";0;0;0;0;0
2017;"Terrestre";"MOTFLA";"Long";0;0;0;0;0
2018;"Terrestre";"MOTFLA";"Long";1;1;1;1;1
2019;"Terrestre";"MOTFLA";"Long";1;1;1;1;1
2007;"STOC-rozo";"MOTFLAAVA";"Long";0;0;0;0;0
2002;"Terrestre";"MOTFLAAVA";"Long";1;1;1;1;1
2009;"Terrestre";"MOTFLAAVA";"Long";0;0;0;0;0
2007;"STOC-rozo";"MOTFLAIMA";"Long";0;0;0;0;0
2008;"STOC-rozo";"MOTFLAIMA";"Long";0;0;0;0;0
2009;"STOC-rozo";"MOTFLAIMA";"Long";0;0;0;0;0
2010;"STOC-rozo";"MOTFLAIMA";"Long";0;0;0;0;0
2011;"STOC-rozo";"MOTFLAIMA";"Long";0;0;0;0;0
2013;"STOC-rozo";"MOTFLAIMA";"Long";0;0;0;0;0
2019;"STOC-rozo";"MOTFLAIMA";"Long";0;0;0;0;0
2021;"STOC-rozo";"MOTFLAIMA";"Long";0;0;0;0;0
2009;"Aquatique";"MUSSTR";"Long";0;0;0;0;0
2012;"Aquatique";"MUSSTR";"Long";0;0;0;0;0
2007;"STOC-rozo";"MUSSTR";"Long";0;0;0;0;0
1990;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
1991;"Terrestre";"MUSSTR";"Long";0;0;0;0,25;0,925
1992;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
1993;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
1994;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
1995;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
1996;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
1997;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
1999;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2000;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2001;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2002;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2003;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2004;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2005;"Terrestre";"MUSSTR";"Long";0;0;0;0;0,800000000000001
2006;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2007;"Terrestre";"MUSSTR";"Long";0;0;0;0,5;1
2008;"Terrestre";"MUSSTR";"Long";0;0;0;0;0,9
2009;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2010;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2011;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2012;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2013;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2014;"Terrestre";"MUSSTR";"Long";0;0;0;0;1,45
2015;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2016;"Terrestre";"MUSSTR";"Long";0;0;0;0,5;0,95
2017;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2018;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2019;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2020;"Terrestre";"MUSSTR";"Long";0;0;0;0;0,699999999999999
2021;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2022;"Terrestre";"MUSSTR";"Long";0;0;0;0;0
2002;"Terrestre";"OENOEN";"Long";0;0;0;0;0
2006;"Terrestre";"OENOEN";"Long";0;0;0;0;0
2010;"Terrestre";"OENOEN";"Long";0;0;0;0;0
2014;"Terrestre";"OENOEN";"Long";0;0;0;0;0
1990;"Terrestre";"ORIORI";"Long";0;0;0;0;0
1991;"Terrestre";"ORIORI";"Long";0;0;0;0;0
1992;"Terrestre";"ORIORI";"Long";0;0;0;0;0
1993;"Terrestre";"ORIORI";"Long";0;0;0;0;0
1994;"Terrestre";"ORIORI";"Long";0;0;0;0;0
1996;"Terrestre";"ORIORI";"Long";0;0;0;0;0
1999;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2000;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2001;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2004;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2006;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2009;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2010;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2011;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2012;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2014;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2015;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2016;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2017;"Terrestre";"ORIORI";"Long";0;0;0;1;1,9
2018;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2019;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2020;"Terrestre";"ORIORI";"Long";0;0;0;0,5;0,95
2022;"Terrestre";"ORIORI";"Long";0;0;0;0;0
2009;"Terrestre";"OTUSCO";"Long";0;0;0;0;0
2017;"Terrestre";"OTUSCO";"Long";0;0;0;0;0
2016;"Aquatique";"PHOPHO";"Long";0;0;0;0;0
2010;"STOC-rozo";"PHOPHO";"Long";0;0;0;0;0
1990;"Terrestre";"PHOPHO";"Long";1;1;1;1;1
1991;"Terrestre";"PHOPHO";"Long";0;0;0;0;0
1993;"Terrestre";"PHOPHO";"Long";6;6;6;6;6
1996;"Terrestre";"PHOPHO";"Long";0;0;0;0;0
1997;"Terrestre";"PHOPHO";"Long";1;1;1;1;1
1998;"Terrestre";"PHOPHO";"Long";0;0;0;0;0
1999;"Terrestre";"PHOPHO";"Long";2;2;2;2;2
2001;"Terrestre";"PHOPHO";"Long";0;0;0;0;0
2002;"Terrestre";"PHOPHO";"Long";0;0;1,33333333333333;2;3,8
2003;"Terrestre";"PHOPHO";"Long";1;1;1;1;1
2004;"Terrestre";"PHOPHO";"Long";0;0;0;0;1,75
2005;"Terrestre";"PHOPHO";"Long";0;0;0;0,230769230769231;0,913461538461538
2006;"Terrestre";"PHOPHO";"Long";0;0,204545454545455;1,40909090909091;2;5,5
2007;"Terrestre";"PHOPHO";"Long";0;0;0;0,45;0,95
2008;"Terrestre";"PHOPHO";"Long";0;0;0;0;0,860000000000001
2009;"Terrestre";"PHOPHO";"Long";0;0;0,2;0,475;0,645833333333333
2010;"Terrestre";"PHOPHO";"Long";0;0;0;0,276785714285714;0,8875
2011;"Terrestre";"PHOPHO";"Long";0;0;0,5;1,75;2,125
2012;"Terrestre";"PHOPHO";"Long";0;0;0,666666666666667;1;1,14166666666667
2013;"Terrestre";"PHOPHO";"Long";0;0;0,125;0,3125;1,20833333333333
2014;"Terrestre";"PHOPHO";"Long";0;0;0,5;0,857142857142857;0,985714285714286
2015;"Terrestre";"PHOPHO";"Long";0,1;1;2;4,5;6,75
2016;"Terrestre";"PHOPHO";"Long";4,05;4,5;5;5,5;5,95
2017;"Terrestre";"PHOPHO";"Long";0;0;0,642857142857143;1,71428571428571;2,87142857142857
2018;"Terrestre";"PHOPHO";"Long";0;0;0,333333333333333;1;1,25714285714286
2019;"Terrestre";"PHOPHO";"Long";0;0;0;0,541666666666667;2,2875
2020;"Terrestre";"PHOPHO";"Long";0;0;0;1;1,28636363636364
2021;"Terrestre";"PHOPHO";"Long";0;0;0;0,125;0,5375
2022;"Terrestre";"PHOPHO";"Long";0;0;0,5;1,32142857142857;2,18928571428571
1991;"Terrestre";"PHYBON";"Long";0;0;0;0;0
1993;"Terrestre";"PHYBON";"Long";0;0;0;0;0
2000;"Terrestre";"PHYBON";"Long";0;0;0;0;0
2003;"Terrestre";"PHYBON";"Long";0,5;0,5;0,5;0,5;0,5
2004;"Terrestre";"PHYBON";"Long";0;0;0;0;0
2005;"Terrestre";"PHYBON";"Long";0;0;0;0,45;2,625
2006;"Terrestre";"PHYBON";"Long";0;0;0;0,09375;0,190625
2007;"Terrestre";"PHYBON";"Long";0,521428571428571;0,714285714285714;1;1;1,12857142857143
2008;"Terrestre";"PHYBON";"Long";0;0;0;0,333333333333333;0,483333333333333
2009;"Terrestre";"PHYBON";"Long";0;0;0,166666666666667;0,625;1,4125
2010;"Terrestre";"PHYBON";"Long";0;0;0,0357142857142857;0,803571428571429;2,78035714285714
2011;"Terrestre";"PHYBON";"Long";0;0;0,5;0,5;1,13
2012;"Terrestre";"PHYBON";"Long";0;0;0,285714285714286;0,4;0,4
2013;"Terrestre";"PHYBON";"Long";0,00416666666666667;0,0416666666666667;0,0833333333333333;0,375;0,6375
2014;"Terrestre";"PHYBON";"Long";0;0;0,375;0,7625;0,79625
2015;"Terrestre";"PHYBON";"Long";0;0;0;1,4;3,275
2016;"Terrestre";"PHYBON";"Long";0;0;0;0,28125;0,484375
2017;"Terrestre";"PHYBON";"Long";0;0;0;0,5;0,95
2018;"Terrestre";"PHYBON";"Long";0,0192307692307692;0,192307692307692;0,384615384615385;0,692307692307692;0,969230769230769
2019;"Terrestre";"PHYBON";"Long";0;0;0;0,357142857142857;0,935714285714286
2020;"Terrestre";"PHYBON";"Long";0;0;0;0;0,826388888888889
2021;"Terrestre";"PHYBON";"Long";0;0;0;0,16;0,916
2022;"Terrestre";"PHYBON";"Long";0;0;0,230769230769231;0,596153846153846;0,959615384615385
2001;"Aquatique";"PHYLUS";"Long";1;1;1;1;1
2007;"Aquatique";"PHYLUS";"Long";4;4;4;4;4
2008;"Aquatique";"PHYLUS";"Long";0,499999999999999;2;3,66666666666667;5,33333333333333;6,83333333333333
2009;"Aquatique";"PHYLUS";"Long";0;0;0;0;0
2011;"Aquatique";"PHYLUS";"Long";0,6;0,6;0,6;0,6;0,6
2012;"Aquatique";"PHYLUS";"Long";0,5;0,5;0,5;0,5;0,5
2013;"Aquatique";"PHYLUS";"Long";0;0;0;0;0
2014;"Aquatique";"PHYLUS";"Long";0,05;0,5;1;1,25;1,475
2015;"Aquatique";"PHYLUS";"Long";0;0;0,75;1,875;2,8875
2016;"Aquatique";"PHYLUS";"Long";2,5;2,5;2,5;2,5;2,5
2017;"Aquatique";"PHYLUS";"Long";0,04375;0,4375;0,875;1,60416666666667;2,26041666666667
2018;"Aquatique";"PHYLUS";"Long";0,05;0,5;1;1,41666666666667;1,64166666666667
2020;"Aquatique";"PHYLUS";"Long";0,4;0,4;0,4;0,4;0,4
2022;"Aquatique";"PHYLUS";"Long";0;0;0;0;0
1999;"STOC-rozo";"PHYLUS";"Long";0;0;0;0,5;0,95
2000;"STOC-rozo";"PHYLUS";"Long";0;0;0;0;0
2001;"STOC-rozo";"PHYLUS";"Long";0;0;0;0;0
2003;"STOC-rozo";"PHYLUS";"Long";1;1;1;1;1
2004;"STOC-rozo";"PHYLUS";"Long";0,0499999999999998;0,5;1;1,5;1,95
2006;"STOC-rozo";"PHYLUS";"Long";1,01;1,1;1,2;1,3;1,39
2007;"STOC-rozo";"PHYLUS";"Long";0,2875;0,625;1;1,35714285714286;1,67857142857143
2008;"STOC-rozo";"PHYLUS";"Long";0;0;0;0,375;0,7125
2009;"STOC-rozo";"PHYLUS";"Long";0;0;0;0;0
2010;"STOC-rozo";"PHYLUS";"Long";0,442857142857143;0,571428571428571;0,714285714285714;0,857142857142857;0,985714285714286
2011;"STOC-rozo";"PHYLUS";"Long";0,05;0,5;1;1,5;1,95
2012;"STOC-rozo";"PHYLUS";"Long";0;0;0;0;0
2014;"STOC-rozo";"PHYLUS";"Long";0,333333333333333;0,333333333333333;0,333333333333333;0,333333333333333;0,333333333333333
2015;"STOC-rozo";"PHYLUS";"Long";0,013235294117647;0,132352941176471;0,264705882352941;0,397058823529412;0,516176470588235
2016;"STOC-rozo";"PHYLUS";"Long";0;0;0;0;0
2017;"STOC-rozo";"PHYLUS";"Long";0;0;0;0;0
2018;"STOC-rozo";"PHYLUS";"Long";0;0;0;0;0
2019;"STOC-rozo";"PHYLUS";"Long";0;0;0;0;0
2020;"STOC-rozo";"PHYLUS";"Long";1;1;1;1;1
1989;"Terrestre";"PHYLUS";"Long";0,418571428571429;0,585714285714286;0,771428571428571;0,957142857142857;1,12428571428571
1990;"Terrestre";"PHYLUS";"Long";0;0;0,192857142857143;0,416666666666667;1,20219298245614
1991;"Terrestre";"PHYLUS";"Long";0;0;0,266666666666667;0,553571428571429;0,690247252747253
1992;"Terrestre";"PHYLUS";"Long";0;0;0,636363636363636;1,6038961038961;1,80519480519481
1993;"Terrestre";"PHYLUS";"Long";0,0166666666666667;0,166666666666667;0,25;1;1,9
1994;"Terrestre";"PHYLUS";"Long";0;0;0;0,3125;0,59375
1995;"Terrestre";"PHYLUS";"Long";0,0428571428571428;0,428571428571429;0,571428571428571;0,741071428571429;1,19910714285714
1996;"Terrestre";"PHYLUS";"Long";0,03;0,3;1,7;3,75;5,775
1997;"Terrestre";"PHYLUS";"Long";0,05;0,5;0,666666666666667;0,8125;1,20625
1998;"Terrestre";"PHYLUS";"Long";0;0;0,125;0,5;0,65
1999;"Terrestre";"PHYLUS";"Long";0;0;0;0,666666666666667;3,66666666666667
2000;"Terrestre";"PHYLUS";"Long";0,0375;0,375;0,5;0,625;0,9625
2001;"Terrestre";"PHYLUS";"Long";0;0;0,210526315789474;0,464285714285714;0,916666666666667
2002;"Terrestre";"PHYLUS";"Long";0;0,0416666666666667;0,285714285714286;0,733333333333333;2,5
2003;"Terrestre";"PHYLUS";"Long";0;0;0;0,675;1,48333333333333
2004;"Terrestre";"PHYLUS";"Long";0;0,114285714285714;0,333333333333333;0,733333333333333;1,1875
2005;"Terrestre";"PHYLUS";"Long";0;0;0;0,423333333333333;2
2006;"Terrestre";"PHYLUS";"Long";0;0;0,5;1,25;1,92
2007;"Terrestre";"PHYLUS";"Long";0;0;0,166666666666667;0,766483516483516;2,35
2008;"Terrestre";"PHYLUS";"Long";0;0;0,0625;0,415966386554622;2,4875
2009;"Terrestre";"PHYLUS";"Long";0;0;0,25;1;3,49375
2010;"Terrestre";"PHYLUS";"Long";0;0;0,166666666666667;0,5;1,09
2011;"Terrestre";"PHYLUS";"Long";0;0;0,1;0,406593406593407;1
2012;"Terrestre";"PHYLUS";"Long";0;0;0,166666666666667;0,95;3
2013;"Terrestre";"PHYLUS";"Long";0;0;0;0,291666666666667;1,45
2014;"Terrestre";"PHYLUS";"Long";0;0;0;0,366666666666667;1,2175
2015;"Terrestre";"PHYLUS";"Long";0;0;0;0,629411764705882;2,046875
2016;"Terrestre";"PHYLUS";"Long";0;0;0;0,5;1,05555555555556
2017;"Terrestre";"PHYLUS";"Long";0;0;0,0909090909090909;0,321428571428571;1,20625
2018;"Terrestre";"PHYLUS";"Long";0;0;0;0,5;1
2019;"Terrestre";"PHYLUS";"Long";0;0;0;0,444444444444444;0,9
2020;"Terrestre";"PHYLUS";"Long";0;0;0;0,388888888888889;1,125
2021;"Terrestre";"PHYLUS";"Long";0;0;0;0,9375;1,135
2022;"Terrestre";"PHYLUS";"Long";0;0;0;0,625;1
1990;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
1999;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
2000;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
2003;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
2005;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
2006;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
2007;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
2008;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
2009;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
2012;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
2014;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
2016;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
2018;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
2021;"Terrestre";"PHYSIB";"Long";0;0;0;0;0
2008;"STOC-rozo";"PORANA";"Long";0;0;0;0;0
2010;"STOC-rozo";"PORANA";"Long";0;0;0;0;0
1999;"Terrestre";"REMPEN";"Long";0;0;0;0;0
2015;"Aquatique";"RIPRIP";"Long";3;3;3;3;3
2018;"Aquatique";"RIPRIP";"Long";8;8;8;8;8
2021;"Aquatique";"RIPRIP";"Long";0;0;0;0;0
1999;"STOC-rozo";"RIPRIP";"Long";0;0;0;0;0
2000;"STOC-rozo";"RIPRIP";"Long";0;0;0;0;0
2009;"STOC-rozo";"RIPRIP";"Long";0;0;0;0;0
2010;"STOC-rozo";"RIPRIP";"Long";8;8;8;8;8
2012;"STOC-rozo";"RIPRIP";"Long";0;0;0;0;0
2002;"Terrestre";"RIPRIP";"Long";1;1;1;1;1
2009;"Terrestre";"RIPRIP";"Long";0,0909090909090909;0,0909090909090909;0,0909090909090909;0,0909090909090909;0,0909090909090909
2010;"Terrestre";"RIPRIP";"Long";0;0;0;0;0
2011;"Terrestre";"RIPRIP";"Long";0;0;0;0;0
2012;"Terrestre";"RIPRIP";"Long";0;0;0;0;0
2013;"Terrestre";"RIPRIP";"Long";0,428571428571429;0,428571428571429;0,428571428571429;0,428571428571429;0,428571428571429
2015;"Terrestre";"RIPRIP";"Long";0;0;0;0;0
2017;"Terrestre";"RIPRIP";"Long";0,0249999999999999;0,25;0,5;0,75;0,975
2018;"Terrestre";"RIPRIP";"Long";0;0;0;0;0
2019;"Terrestre";"RIPRIP";"Long";0;0;0;0;0
2020;"Terrestre";"RIPRIP";"Long";0;0;0;0;0
2021;"Terrestre";"RIPRIP";"Long";0;0;0;0;0
2007;"STOC-rozo";"SAXRUB";"Long";1;1;1;1;1
2011;"STOC-rozo";"SAXRUB";"Long";0;0;0;0;0
2019;"STOC-rozo";"SAXRUB";"Long";0;0;0;0;0
2003;"Terrestre";"SAXRUB";"Long";0;0;0;0;0
2007;"Terrestre";"SAXRUB";"Long";0;0;0;0;0
2008;"Terrestre";"SAXRUB";"Long";0;0;0;0;0
2014;"Terrestre";"SAXRUB";"Long";0;0;0;0;0
2015;"Terrestre";"SAXRUB";"Long";0,5;0,5;0,5;0,5;0,5
2016;"Terrestre";"SAXRUB";"Long";1,5;1,5;1,5;1,5;1,5
2017;"Terrestre";"SAXRUB";"Long";0;0;0;0;0
2018;"Terrestre";"SAXRUB";"Long";0;0;0;0;0
2019;"Terrestre";"SAXRUB";"Long";0;0;0;0;0
2021;"Terrestre";"SAXRUB";"Long";0;0;0;0;0
2022;"Terrestre";"SAXRUB";"Long";0;0;0;0;0
1990;"Terrestre";"STRTUR";"Long";0;0;0;0;0
1991;"Terrestre";"STRTUR";"Long";0;0;0;0;0
1993;"Terrestre";"STRTUR";"Long";0;0;0;0;0
1995;"Terrestre";"STRTUR";"Long";0;0;0;0;0
1996;"Terrestre";"STRTUR";"Long";0;0;0;0;0
1999;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2001;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2002;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2003;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2004;"Terrestre";"STRTUR";"Long";0;0;0;0;0,875
2005;"Terrestre";"STRTUR";"Long";0;0;0;0,5;0,95
2006;"Terrestre";"STRTUR";"Long";0;0;0;0;0,4
2007;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2008;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2009;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2010;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2011;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2012;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2013;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2014;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2015;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2016;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2017;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2018;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2019;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2020;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2021;"Terrestre";"STRTUR";"Long";0;0;0;0;0
2022;"Terrestre";"STRTUR";"Long";0;0;0;0;0
